passenger_id1,passenger_id2,number_of_flight_together,from_date,to_date
364,701,7,2017-01-04,2017-01-31
1464,4083,7,2017-02-07,2017-03-14
5464,5498,7,2017-02-17,2017-04-15
7835,7837,7,2017-03-24,2017-06-11
2939,8411,7,2017-05-01,2017-06-05
5330,9700,7,2017-05-24,2017-07-21
1715,9645,7,2017-05-24,2017-07-12
9482,10110,7,2017-05-29,2017-07-13
1808,1884,7,2017-01-08,2017-03-13
4053,4080,7,2017-01-20,2017-03-03
975,2941,7,2017-01-25,2017-03-03
1666,4364,7,2017-02-07,2017-03-14
1569,5911,7,2017-03-24,2017-05-29
8979,8995,7,2017-04-21,2017-05-22
5509,7866,7,2017-04-30,2017-06-06
5989,6418,7,2017-05-01,2017-07-19
5668,8089,7,2017-05-01,2017-06-11
1613,5795,7,2017-05-01,2017-06-11
8363,8775,7,2017-05-11,2017-06-25
1849,4451,7,2017-05-22,2017-07-11
8519,9068,7,2017-06-26,2017-07-30
706,730,7,2017-01-02,2017-02-26
4353,4399,7,2017-01-24,2017-03-03
5456,5484,7,2017-02-17,2017-04-02
4209,4441,7,2017-02-24,2017-05-10
1701,3012,7,2017-03-11,2017-06-04
7568,7600,7,2017-03-17,2017-06-28
8519,8562,7,2017-04-07,2017-07-23
7082,7820,7,2017-04-17,2017-05-29
5503,7560,7,2017-04-18,2017-07-11
3223,8006,7,2017-06-10,2017-07-26
10731,10737,7,2017-06-16,2017-07-24
1678,5459,7,2017-06-16,2017-07-28
324,354,7,2017-01-01,2017-02-19
368,724,7,2017-01-04,2017-01-31
4121,4171,7,2017-01-20,2017-05-16
1532,2527,7,2017-01-31,2017-07-16
2511,4395,7,2017-02-07,2017-03-13
5426,5432,7,2017-02-17,2017-04-12
1598,1617,7,2017-02-19,2017-04-13
3670,5467,7,2017-03-16,2017-04-30
8402,8403,7,2017-04-05,2017-05-29
756,8350,7,2017-04-07,2017-05-27
4774,6166,7,2017-04-25,2017-07-27
7560,9066,7,2017-05-22,2017-07-11
2201,8679,7,2017-05-24,2017-07-23
366,1095,7,2017-01-03,2017-01-29
2222,2255,7,2017-01-09,2017-02-23
4364,4373,7,2017-01-24,2017-03-03
4339,4373,7,2017-01-24,2017-03-03
1818,2717,7,2017-02-02,2017-03-03
5412,5458,7,2017-02-17,2017-04-05
5432,5436,7,2017-02-17,2017-04-12
1677,10346,7,2017-05-30,2017-07-05
5530,5560,7,2017-02-19,2017-07-15
2867,5464,7,2017-02-22,2017-04-29
6017,6047,7,2017-03-05,2017-05-03
7229,7240,7,2017-03-17,2017-07-27
7543,7550,7,2017-03-17,2017-04-29
652,4217,7,2017-03-27,2017-07-15
1917,4283,7,2017-04-25,2017-06-18
2024,2345,7,2017-05-19,2017-07-12
392,9699,7,2017-05-24,2017-07-21
392,9700,7,2017-05-24,2017-07-21
2062,2072,7,2017-01-09,2017-04-10
3208,3295,7,2017-01-11,2017-03-20
3603,3698,7,2017-01-15,2017-04-05
4059,4373,7,2017-01-31,2017-03-10
4614,4690,7,2017-02-02,2017-03-13
2509,4988,7,2017-02-27,2017-03-20
1413,4363,7,2017-04-01,2017-07-29
8402,8411,7,2017-04-05,2017-05-29
2945,6560,7,2017-05-19,2017-07-12
855,7162,7,2017-06-14,2017-07-23
3149,3184,7,2017-01-11,2017-02-14
3911,3967,7,2017-01-19,2017-03-31
1635,2857,7,2017-01-22,2017-05-19
2550,4209,7,2017-02-24,2017-05-10
4607,6047,7,2017-03-10,2017-05-27
6560,8729,7,2017-05-19,2017-07-12
191,1849,7,2017-05-22,2017-07-11
248,275,7,2017-01-01,2017-02-03
328,354,7,2017-01-01,2017-02-19
727,739,7,2017-01-02,2017-03-04
2108,2174,7,2017-01-09,2017-07-18
928,4388,7,2017-02-07,2017-03-13
1666,4080,7,2017-02-07,2017-03-14
4814,4850,7,2017-02-08,2017-05-02
1447,3173,7,2017-02-12,2017-04-14
4656,4903,7,2017-02-27,2017-03-20
2294,4942,7,2017-02-28,2017-05-03
8117,8149,7,2017-03-31,2017-07-03
3590,7662,7,2017-04-22,2017-05-30
2544,8596,7,2017-04-27,2017-07-23
355,392,7,2017-01-01,2017-02-26
1464,2511,7,2017-02-02,2017-03-03
1817,3120,7,2017-02-02,2017-05-03
3385,4082,7,2017-02-06,2017-04-12
2867,4388,7,2017-02-07,2017-03-13
1484,5498,7,2017-02-22,2017-04-26
2294,2773,7,2017-02-28,2017-05-03
4969,5443,7,2017-03-10,2017-05-09
2516,5962,7,2017-03-30,2017-06-06
8403,8411,7,2017-04-05,2017-05-29
1769,5905,7,2017-04-08,2017-06-28
2886,8411,7,2017-05-01,2017-06-05
2482,10368,7,2017-06-06,2017-07-01
230,231,7,2017-01-01,2017-02-14
4542,4554,7,2017-01-29,2017-04-13
4850,4876,7,2017-02-08,2017-05-02
3120,5706,7,2017-03-10,2017-05-09
5779,5923,7,2017-03-20,2017-07-09
468,2569,7,2017-04-08,2017-05-15
7082,8289,7,2017-04-08,2017-05-19
5977,6827,7,2017-04-13,2017-07-09
1208,2926,7,2017-04-17,2017-06-05
9026,9097,7,2017-04-26,2017-07-20
274,299,7,2017-01-01,2017-02-03
706,709,7,2017-01-02,2017-02-26
730,791,7,2017-01-02,2017-02-26
709,768,7,2017-01-02,2017-02-26
1014,1576,7,2017-01-13,2017-02-17
4013,4044,7,2017-01-20,2017-03-03
1464,4080,7,2017-02-07,2017-03-14
2231,4435,7,2017-02-27,2017-04-29
3544,4990,7,2017-02-28,2017-05-03
6016,6071,7,2017-03-05,2017-05-03
6017,6077,7,2017-03-05,2017-05-03
7433,7463,7,2017-03-17,2017-04-29
7706,7809,7,2017-04-07,2017-07-18
7605,8353,7,2017-04-22,2017-07-12
2024,8262,7,2017-05-19,2017-07-12
874,889,7,2017-01-02,2017-04-09
376,1002,7,2017-01-03,2017-04-06
2212,2279,7,2017-01-09,2017-02-26
3104,3123,7,2017-01-11,2017-02-03
4309,4388,7,2017-01-24,2017-03-03
4309,4399,7,2017-01-24,2017-03-03
4337,4364,7,2017-01-24,2017-07-26
4016,4373,7,2017-01-31,2017-03-10
5466,5479,7,2017-02-17,2017-04-05
2993,5771,7,2017-03-23,2017-07-04
3503,5482,7,2017-04-22,2017-05-30
5869,6338,7,2017-04-25,2017-07-30
419,7718,7,2017-04-26,2017-06-20
8010,8149,7,2017-04-29,2017-07-28
2212,2295,7,2017-01-09,2017-02-26
2911,2912,7,2017-01-10,2017-03-19
1635,3093,7,2017-01-22,2017-07-19
2284,3502,7,2017-01-28,2017-07-21
1666,4066,7,2017-02-07,2017-03-14
8024,8045,7,2017-03-28,2017-06-10
5423,5789,7,2017-04-15,2017-05-19
4449,9620,7,2017-05-18,2017-07-15
10819,10900,7,2017-06-16,2017-07-23
255,299,7,2017-01-01,2017-02-03
764,792,7,2017-01-02,2017-02-19
910,993,7,2017-01-02,2017-03-19
749,1026,7,2017-01-04,2017-05-02
694,2187,7,2017-01-15,2017-06-20
4353,4364,7,2017-01-24,2017-03-03
2511,2783,7,2017-02-02,2017-03-03
1432,2906,7,2017-02-04,2017-05-06
1484,4395,7,2017-02-07,2017-03-13
6908,6956,7,2017-03-16,2017-05-15
3545,4260,7,2017-03-21,2017-07-21
2294,6855,7,2017-04-13,2017-05-29
7685,8353,7,2017-04-22,2017-07-12
1677,8411,7,2017-05-17,2017-06-18
712,750,7,2017-01-02,2017-02-19
226,3157,7,2017-01-13,2017-03-24
4025,4080,7,2017-01-20,2017-03-03
4025,4059,7,2017-01-20,2017-03-03
6047,6064,7,2017-03-05,2017-05-03
1538,4552,7,2017-03-16,2017-05-17
3477,6418,7,2017-04-08,2017-05-29
191,7560,7,2017-05-22,2017-07-11
5522,9645,7,2017-05-24,2017-07-12
4042,4083,7,2017-01-20,2017-03-03
2123,3154,7,2017-01-20,2017-05-13
1666,2867,7,2017-02-02,2017-03-03
1482,1666,7,2017-02-02,2017-03-03
5435,5479,7,2017-02-17,2017-04-05
7602,7605,7,2017-03-19,2017-05-19
1296,2532,7,2017-04-08,2017-07-26
8078,9340,7,2017-05-12,2017-06-14
8260,8729,7,2017-05-19,2017-07-12
4016,4053,7,2017-01-20,2017-03-03
4318,4337,7,2017-01-24,2017-07-18
4331,4398,7,2017-01-24,2017-04-01
5421,5495,7,2017-02-17,2017-04-13
5769,5966,7,2017-03-20,2017-05-24
901,7605,7,2017-04-20,2017-05-29
1635,3590,7,2017-04-22,2017-05-30
5332,6338,7,2017-04-25,2017-07-30
3090,3223,7,2017-05-15,2017-07-23
4034,5522,7,2017-05-22,2017-07-11
2354,4820,7,2017-06-15,2017-07-18
3112,6180,7,2017-06-17,2017-07-29
833,888,7,2017-01-02,2017-04-21
2155,2185,7,2017-01-09,2017-05-16
2567,2573,7,2017-01-10,2017-02-11
3005,3024,7,2017-01-10,2017-05-15
215,684,7,2017-01-13,2017-03-09
3404,3492,7,2017-01-13,2017-03-20
6017,6096,7,2017-03-05,2017-05-03
6725,6857,7,2017-04-29,2017-07-24
5668,8007,7,2017-05-01,2017-06-11
1715,4034,7,2017-05-22,2017-07-11
5081,9522,7,2017-05-30,2017-07-23
6783,9752,7,2017-06-06,2017-07-28
4774,10756,7,2017-06-24,2017-07-27
211,255,7,2017-01-01,2017-02-10
707,793,7,2017-01-02,2017-05-11
366,1056,7,2017-01-03,2017-01-29
1012,1252,7,2017-01-05,2017-04-13
2545,2576,7,2017-01-10,2017-03-10
4044,4053,7,2017-01-20,2017-03-03
497,1637,7,2017-01-21,2017-07-11
4059,4316,7,2017-01-28,2017-03-03
2959,4316,7,2017-02-07,2017-03-13
2511,4399,7,2017-02-07,2017-03-13
3173,4441,7,2017-02-12,2017-04-14
6039,6069,7,2017-03-05,2017-05-03
3278,7082,7,2017-04-08,2017-05-19
822,859,7,2017-01-02,2017-03-28
1371,4316,7,2017-02-07,2017-03-13
3561,4407,7,2017-02-10,2017-04-26
2601,6160,7,2017-03-20,2017-05-23
7866,8353,7,2017-04-07,2017-05-19
1244,3477,7,2017-04-08,2017-05-29
468,4854,7,2017-04-08,2017-05-15
2906,7605,7,2017-04-20,2017-05-29
4034,4451,7,2017-05-22,2017-07-11
11111,11176,7,2017-06-22,2017-07-21
362,392,7,2017-01-01,2017-02-26
1014,2667,7,2017-01-13,2017-02-17
989,1396,7,2017-01-25,2017-04-18
4013,4309,7,2017-01-31,2017-03-10
2717,4388,7,2017-02-07,2017-03-13
3295,3670,7,2017-02-22,2017-04-30
5440,6069,7,2017-03-10,2017-05-24
6474,6478,7,2017-03-13,2017-06-28
7550,7575,7,2017-03-17,2017-04-29
1052,7765,7,2017-04-07,2017-07-09
7868,8353,7,2017-04-07,2017-05-19
732,6447,7,2017-04-08,2017-05-29
1715,5503,7,2017-04-18,2017-07-11
382,1849,7,2017-05-22,2017-07-11
191,7898,7,2017-05-22,2017-07-11
4820,9645,7,2017-05-24,2017-07-12
763,1001,7,2017-01-04,2017-01-31
4009,4053,7,2017-01-20,2017-03-03
1314,2939,7,2017-01-25,2017-03-03
1337,4388,7,2017-02-07,2017-03-13
8904,8979,7,2017-04-21,2017-05-22
1208,1635,7,2017-04-22,2017-05-30
9223,9282,7,2017-05-01,2017-07-12
2504,9924,7,2017-05-15,2017-06-29
3090,8257,7,2017-05-15,2017-07-23
734,1045,7,2017-01-04,2017-05-25
1464,2717,7,2017-02-02,2017-03-03
1818,2789,7,2017-02-02,2017-03-03
2789,4083,7,2017-02-07,2017-03-14
1865,3544,7,2017-02-28,2017-05-03
6061,6084,7,2017-03-05,2017-05-10
4395,4700,7,2017-03-10,2017-05-19
2939,4700,7,2017-03-10,2017-05-19
1464,6013,7,2017-03-11,2017-07-28
6441,6447,7,2017-03-13,2017-06-24
4728,8266,7,2017-04-08,2017-07-18
7605,7866,7,2017-04-22,2017-05-30
1677,6447,7,2017-05-17,2017-06-18
11137,11176,7,2017-06-22,2017-07-21
940,979,7,2017-01-02,2017-03-19
4032,4040,7,2017-01-20,2017-04-18
292,763,7,2017-01-23,2017-05-20
1288,2754,7,2017-02-02,2017-04-01
959,3120,7,2017-02-15,2017-05-03
5423,5464,7,2017-02-17,2017-04-15
7602,7685,7,2017-03-19,2017-05-19
3503,8209,7,2017-04-17,2017-05-29
625,7662,7,2017-04-20,2017-05-29
4249,8158,7,2017-04-30,2017-06-24
2345,8260,7,2017-05-19,2017-07-12
382,2231,7,2017-05-22,2017-07-11
4451,5522,7,2017-05-22,2017-07-11
304,399,7,2017-01-01,2017-07-05
1943,1994,7,2017-01-08,2017-04-10
4674,4700,7,2017-02-02,2017-03-13
1371,4395,7,2017-02-07,2017-03-13
6039,6071,7,2017-03-05,2017-05-03
2294,6063,7,2017-03-10,2017-05-09
6418,8068,7,2017-04-12,2017-05-30
5867,7379,7,2017-04-16,2017-06-10
1849,6729,7,2017-05-22,2017-07-11
255,274,7,2017-01-01,2017-02-03
750,758,7,2017-01-02,2017-02-19
324,1013,7,2017-01-03,2017-02-28
2236,2273,7,2017-01-09,2017-02-26
2204,2234,7,2017-01-09,2017-05-24
2460,2478,7,2017-01-09,2017-04-16
763,3440,7,2017-01-17,2017-05-20
58,3041,7,2017-01-22,2017-04-09
446,4682,7,2017-02-04,2017-04-02
1371,4388,7,2017-02-07,2017-03-13
2759,4395,7,2017-02-07,2017-03-13
6047,6096,7,2017-03-05,2017-05-03
485,3650,7,2017-03-14,2017-05-13
4359,9761,7,2017-05-18,2017-07-04
2201,5533,7,2017-05-24,2017-07-23
10322,10371,7,2017-05-26,2017-06-27
606,684,7,2017-01-02,2017-02-03
172,2500,7,2017-01-29,2017-04-27
1464,2759,7,2017-02-02,2017-03-03
1337,4042,7,2017-02-07,2017-03-13
5777,5787,7,2017-02-24,2017-05-12
6064,6075,7,2017-03-05,2017-05-03
6063,6077,7,2017-03-05,2017-05-03
6001,6049,7,2017-03-05,2017-05-03
6813,8411,7,2017-05-17,2017-06-18
2262,4253,7,2017-05-20,2017-07-20
2323,5867,7,2017-05-20,2017-07-30
167,9258,7,2017-06-14,2017-07-23
2717,2773,7,2017-01-10,2017-05-03
366,3174,7,2017-01-23,2017-07-05
5429,5431,7,2017-02-17,2017-04-22
4656,4988,7,2017-02-27,2017-03-20
6441,8961,7,2017-05-07,2017-06-18
4541,9766,7,2017-05-18,2017-07-07
211,274,7,2017-01-01,2017-07-13
244,289,7,2017-01-01,2017-04-14
727,778,7,2017-01-02,2017-02-22
215,293,7,2017-01-01,2017-02-03
274,606,7,2017-01-13,2017-02-27
4012,4025,7,2017-01-20,2017-03-03
2935,3589,7,2017-02-13,2017-04-21
4700,5490,7,2017-03-10,2017-05-19
4983,6447,7,2017-03-15,2017-05-19
4285,4945,7,2017-03-16,2017-07-19
8904,8983,7,2017-04-21,2017-05-22
4052,4083,7,2017-01-20,2017-03-03
187,2492,7,2017-01-29,2017-04-21
4017,4373,7,2017-01-31,2017-03-10
1314,1818,7,2017-02-04,2017-03-10
5456,5468,7,2017-02-17,2017-04-02
6039,6077,7,2017-03-05,2017-05-03
2759,3544,7,2017-03-10,2017-05-09
1635,2906,7,2017-04-20,2017-05-29
2068,8048,7,2017-05-17,2017-06-24
1020,1437,7,2017-05-24,2017-07-30
1437,2967,7,2017-05-24,2017-07-30
9540,10128,7,2017-05-25,2017-07-21
827,874,7,2017-01-02,2017-04-09
381,1025,7,2017-01-03,2017-02-23
2255,2263,7,2017-01-09,2017-02-23
2743,2769,7,2017-01-10,2017-03-19
211,615,7,2017-01-13,2017-05-29
1082,2769,7,2017-02-02,2017-03-26
5724,5771,7,2017-02-24,2017-05-03
5977,5993,7,2017-03-05,2017-05-03
3670,3937,7,2017-03-16,2017-04-30
5795,8007,7,2017-05-01,2017-06-11
2482,8775,7,2017-05-11,2017-06-25
205,248,7,2017-01-01,2017-02-03
4052,4066,7,2017-01-20,2017-03-03
7508,8350,7,2017-04-07,2017-05-27
7872,8190,7,2017-04-22,2017-05-30
2939,8068,7,2017-05-01,2017-06-05
2024,6560,7,2017-05-19,2017-07-12
10334,10397,7,2017-05-26,2017-06-27
378,381,7,2017-01-01,2017-02-19
712,721,7,2017-01-02,2017-06-28
2245,2248,7,2017-01-09,2017-06-20
2457,3677,7,2017-02-06,2017-07-04
1464,4066,7,2017-02-07,2017-03-14
2273,2963,7,2017-02-13,2017-04-28
6016,6064,7,2017-03-05,2017-05-03
7820,8353,7,2017-04-07,2017-05-19
1635,6813,7,2017-04-22,2017-05-30
8562,9271,7,2017-05-13,2017-07-23
258,9068,7,2017-06-26,2017-07-30
451,2571,7,2017-01-21,2017-05-12
1393,2644,7,2017-01-25,2017-05-14
2759,4674,7,2017-03-10,2017-05-09
3576,5443,7,2017-03-10,2017-05-09
8969,8986,7,2017-04-21,2017-05-22
8960,8995,7,2017-04-21,2017-05-22
6805,7810,7,2017-04-29,2017-06-24
1822,7560,7,2017-05-24,2017-07-24
740,1053,7,2017-01-04,2017-01-31
1943,1982,7,2017-01-08,2017-04-10
2152,2178,7,2017-01-09,2017-04-09
2437,2498,7,2017-01-09,2017-02-23
2570,2576,7,2017-01-10,2017-06-22
2717,4025,7,2017-02-07,2017-03-13
5310,5333,7,2017-02-13,2017-04-10
2905,4344,7,2017-02-20,2017-04-29
6878,6896,7,2017-03-15,2017-06-13
1389,7810,7,2017-04-07,2017-06-24
6418,8037,7,2017-04-12,2017-05-30
3102,6930,7,2017-04-13,2017-05-22
2857,5482,7,2017-04-20,2017-06-05
2886,6447,7,2017-05-01,2017-06-05
10346,10368,7,2017-05-26,2017-07-05
11158,11175,7,2017-06-22,2017-07-30
659,677,7,2017-01-02,2017-04-21
1808,1865,7,2017-01-08,2017-03-13
5706,5954,7,2017-03-10,2017-05-03
6453,6478,7,2017-03-13,2017-06-28
4552,7243,7,2017-05-17,2017-06-24
10327,10353,7,2017-05-26,2017-07-05
364,716,7,2017-01-04,2017-01-31
4017,4042,7,2017-01-20,2017-03-03
901,2939,7,2017-01-25,2017-05-29
1666,4339,7,2017-02-07,2017-03-14
2717,4042,7,2017-02-07,2017-03-13
1413,2277,7,2017-02-12,2017-05-01
905,4092,7,2017-02-20,2017-05-10
5978,5997,7,2017-03-05,2017-04-29
392,6729,7,2017-05-22,2017-07-11
334,355,7,2017-01-01,2017-02-26
215,299,7,2017-01-01,2017-02-03
947,970,7,2017-01-02,2017-03-28
378,1035,7,2017-01-03,2017-04-07
606,3180,7,2017-01-13,2017-02-27
4205,4212,7,2017-01-22,2017-05-24
1250,2790,7,2017-02-02,2017-05-12
6001,6096,7,2017-03-05,2017-05-03
5056,7162,7,2017-04-11,2017-07-26
7162,9258,7,2017-06-14,2017-07-23
1034,1272,7,2017-01-04,2017-03-31
231,3184,7,2017-01-13,2017-02-18
4052,4053,7,2017-01-20,2017-03-03
4013,4025,7,2017-01-20,2017-03-03
4009,4013,7,2017-01-20,2017-03-03
2325,2901,7,2017-02-13,2017-04-22
1389,2926,7,2017-03-27,2017-06-27
3330,5482,7,2017-04-20,2017-05-29
4468,5411,7,2017-04-20,2017-06-06
382,7209,7,2017-05-22,2017-07-11
382,3618,7,2017-05-24,2017-07-24
855,9282,7,2017-06-14,2017-07-23
1464,4364,7,2017-02-07,2017-03-14
407,4053,7,2017-02-07,2017-03-13
1774,2101,7,2017-02-26,2017-04-29
1246,3637,7,2017-03-07,2017-06-06
4969,6063,7,2017-03-10,2017-05-09
2759,6064,7,2017-03-10,2017-05-09
7002,7094,7,2017-03-17,2017-07-27
8007,8093,7,2017-03-28,2017-06-06
2345,6560,7,2017-05-19,2017-07-12
392,5522,7,2017-05-22,2017-07-11
10349,10396,7,2017-05-26,2017-06-27
355,362,7,2017-01-01,2017-02-26
704,761,7,2017-01-02,2017-02-19
1917,1938,7,2017-01-08,2017-05-08
2407,2437,7,2017-01-09,2017-02-23
2570,2573,7,2017-01-10,2017-02-11
3527,3572,7,2017-01-15,2017-03-20
4044,4052,7,2017-01-20,2017-03-03
915,2783,7,2017-02-04,2017-03-10
6908,6927,7,2017-03-16,2017-05-15
8960,8979,7,2017-04-21,2017-05-22
4627,5509,7,2017-05-17,2017-06-24
7209,9645,7,2017-05-24,2017-07-12
11136,11175,7,2017-06-22,2017-07-30
763,1023,7,2017-01-04,2017-01-31
2446,2486,7,2017-01-09,2017-04-08
3402,3491,7,2017-01-13,2017-05-16
975,4316,7,2017-02-07,2017-03-13
494,1252,7,2017-02-10,2017-04-29
5448,5499,7,2017-02-17,2017-04-12
5468,5490,7,2017-02-17,2017-04-02
554,2143,7,2017-02-23,2017-04-20
6047,6063,7,2017-03-05,2017-05-03
5798,5954,7,2017-03-10,2017-05-03
8552,8566,7,2017-04-07,2017-06-04
4774,5522,7,2017-06-15,2017-07-18
724,758,7,2017-01-02,2017-04-12
368,1056,7,2017-01-03,2017-01-29
1911,1999,7,2017-01-08,2017-04-05
2405,2441,7,2017-01-09,2017-02-26
2407,2458,7,2017-01-09,2017-02-23
1314,2959,7,2017-01-25,2017-03-03
2221,3571,7,2017-01-28,2017-07-04
2212,2935,7,2017-02-13,2017-04-21
5435,5466,7,2017-02-17,2017-04-05
2294,4990,7,2017-02-28,2017-05-03
5494,6047,7,2017-03-10,2017-05-27
7662,7685,7,2017-03-19,2017-05-19
95,625,7,2017-04-20,2017-05-29
5564,7612,7,2017-05-01,2017-07-30
7560,7898,7,2017-05-22,2017-07-11
382,7898,7,2017-05-22,2017-07-11
10313,10371,7,2017-05-26,2017-06-27
10334,10371,7,2017-05-26,2017-06-27
3278,8363,7,2017-06-06,2017-07-01
364,381,7,2017-01-01,2017-04-20
1818,1849,7,2017-01-08,2017-06-24
2539,2576,7,2017-01-10,2017-06-22
3746,3772,7,2017-01-19,2017-07-08
239,3357,7,2017-02-13,2017-07-20
5414,5432,7,2017-02-17,2017-04-12
5414,5448,7,2017-02-17,2017-04-12
4373,5500,7,2017-02-22,2017-05-03
4700,4904,7,2017-02-27,2017-05-12
2251,6084,7,2017-03-10,2017-07-24
3590,7868,7,2017-04-07,2017-05-19
6729,7560,7,2017-05-22,2017-07-11
760,1001,7,2017-01-04,2017-01-31
2539,2570,7,2017-01-10,2017-06-22
2554,2573,7,2017-01-10,2017-02-17
701,3405,7,2017-01-17,2017-06-08
2869,3015,7,2017-01-22,2017-03-31
5953,5966,7,2017-03-05,2017-07-29
6049,6064,7,2017-03-05,2017-05-03
4969,6870,7,2017-04-13,2017-05-29
2612,8803,7,2017-04-27,2017-06-14
1576,1598,7,2017-01-07,2017-02-11
4044,4059,7,2017-01-20,2017-03-03
4353,4388,7,2017-01-24,2017-03-03
1337,4316,7,2017-02-07,2017-03-13
1464,4012,7,2017-02-07,2017-03-14
2065,4170,7,2017-02-10,2017-07-23
663,1940,7,2017-03-05,2017-05-29
3544,5491,7,2017-03-10,2017-05-09
9340,9366,7,2017-05-03,2017-06-04
3172,5867,7,2017-05-05,2017-06-10
2024,4774,7,2017-05-19,2017-07-12
2945,8262,7,2017-05-19,2017-07-12
4022,4071,7,2017-01-20,2017-03-26
6809,6897,7,2017-03-15,2017-05-12
7629,7645,7,2017-03-19,2017-07-16
1244,6447,7,2017-04-08,2017-05-29
1208,7082,7,2017-04-17,2017-05-29
4249,5482,7,2017-04-30,2017-06-05
10313,10397,7,2017-05-26,2017-06-27
10349,10397,7,2017-05-26,2017-06-27
6084,10346,7,2017-05-30,2017-07-05
126,130,7,2017-01-01,2017-02-23
264,271,7,2017-01-01,2017-02-14
374,1095,7,2017-01-03,2017-01-29
2212,2236,7,2017-01-09,2017-02-26
1314,2969,7,2017-01-25,2017-03-03
4010,4318,7,2017-01-28,2017-07-18
2941,4044,7,2017-02-07,2017-03-14
3896,5375,7,2017-02-15,2017-07-05
6047,6049,7,2017-03-05,2017-05-03
7613,7680,7,2017-03-19,2017-05-01
1569,5766,7,2017-03-24,2017-05-29
2886,6020,7,2017-04-02,2017-05-30
1677,3093,7,2017-04-22,2017-06-12
1503,1576,7,2017-01-07,2017-02-11
2150,2155,7,2017-01-09,2017-05-25
1014,2674,7,2017-01-13,2017-02-17
3642,3676,7,2017-01-15,2017-04-16
4084,4092,7,2017-01-20,2017-04-14
4674,4682,7,2017-02-02,2017-03-13
2783,2867,7,2017-02-02,2017-03-03
1666,4012,7,2017-02-07,2017-03-14
975,4042,7,2017-02-07,2017-03-13
2511,4042,7,2017-02-07,2017-03-13
2700,2909,7,2017-03-03,2017-04-16
5491,6039,7,2017-03-10,2017-05-09
3590,8209,7,2017-04-17,2017-05-29
2427,2437,7,2017-01-09,2017-02-23
2554,2570,7,2017-01-10,2017-02-28
1484,4399,7,2017-02-07,2017-03-13
1696,4364,7,2017-02-07,2017-03-14
5446,5463,7,2017-02-17,2017-04-08
4682,4904,7,2017-02-27,2017-05-12
4627,8411,7,2017-04-14,2017-05-30
9363,9366,7,2017-05-03,2017-06-04
2068,3286,7,2017-05-17,2017-06-24
2231,9066,7,2017-05-22,2017-07-11
805,822,7,2017-01-02,2017-03-28
3015,3041,7,2017-01-10,2017-03-18
4010,4057,7,2017-01-20,2017-03-21
2600,2699,7,2017-01-26,2017-03-11
4523,4593,7,2017-01-29,2017-03-20
928,4395,7,2017-02-07,2017-03-13
2969,5416,7,2017-02-22,2017-06-16
5766,5789,7,2017-02-24,2017-05-29
5769,5771,7,2017-02-24,2017-05-03
901,7662,7,2017-04-20,2017-05-29
1635,7872,7,2017-04-22,2017-05-30
1677,6707,7,2017-04-30,2017-06-18
3078,8006,7,2017-05-13,2017-07-23
8006,8562,7,2017-05-13,2017-07-23
2945,8260,7,2017-05-19,2017-07-12
574,594,7,2017-01-02,2017-06-11
762,764,7,2017-01-02,2017-02-19
603,679,7,2017-01-02,2017-04-13
2905,2912,7,2017-01-10,2017-03-19
1576,2655,7,2017-01-13,2017-02-17
5450,5460,7,2017-02-17,2017-04-12
1046,1538,7,2017-03-16,2017-05-17
1296,4584,7,2017-04-08,2017-07-26
8960,8969,7,2017-04-21,2017-05-22
308,1043,7,2017-01-03,2017-02-27
368,740,7,2017-01-04,2017-01-31
3123,3180,7,2017-01-11,2017-02-03
3440,3461,7,2017-01-13,2017-05-01
6016,6047,7,2017-03-05,2017-05-03
5769,5977,7,2017-03-20,2017-05-24
5481,6809,7,2017-04-13,2017-06-04
2945,8729,7,2017-05-19,2017-07-12
364,751,7,2017-01-04,2017-01-31
1371,2941,7,2017-01-25,2017-03-03
8073,8093,7,2017-03-28,2017-06-06
625,7605,7,2017-04-20,2017-05-29
7605,8158,7,2017-04-20,2017-06-12
2482,7860,7,2017-05-11,2017-06-25
4774,10799,7,2017-06-24,2017-07-27
4059,4083,7,2017-01-20,2017-03-03
2567,3924,7,2017-01-26,2017-03-30
1696,2759,7,2017-02-02,2017-03-03
2941,4364,7,2017-02-07,2017-03-14
928,4316,7,2017-02-07,2017-03-13
6064,6077,7,2017-03-05,2017-05-03
6824,6885,7,2017-03-15,2017-05-31
2516,6159,7,2017-03-20,2017-05-01
7039,8289,7,2017-04-08,2017-05-19
6813,7820,7,2017-04-17,2017-05-29
9223,9258,7,2017-05-01,2017-07-12
3078,8584,7,2017-05-13,2017-07-23
205,293,7,2017-01-01,2017-02-03
806,874,7,2017-01-02,2017-04-09
979,993,7,2017-01-02,2017-03-19
215,3123,7,2017-01-13,2017-03-09
2262,2378,7,2017-02-13,2017-07-20
2773,3544,7,2017-02-28,2017-05-03
7120,7172,7,2017-03-17,2017-05-09
5766,5989,7,2017-03-24,2017-05-29
5423,7866,7,2017-04-17,2017-06-06
901,1635,7,2017-04-20,2017-05-29
8089,8461,7,2017-05-01,2017-06-11
7162,9540,7,2017-05-11,2017-07-12
191,9645,7,2017-05-24,2017-07-12
704,792,7,2017-01-02,2017-02-19
805,894,7,2017-01-02,2017-03-28
2197,2199,7,2017-01-09,2017-04-08
1598,2655,7,2017-01-13,2017-02-28
